Frame,Leader,Follower,Top Left,Top Middle,Top Right,Middle Left,Middle Right,Bottom Left,Bottom Middle,Bottom Right
1473,265,0,276,0,0,0,0,0,0,0
1473,226,0,252,0,0,0,0,0,0,0
1473,268,0,0,0,0,0,0,67,0,0
1473,268,0,0,0,261,0,0,0,0,0
1473,263,0,0,0,0,0,0,276,0,0
1473,276,0,0,0,0,0,0,0,0,265
1474,194,154,0,0,0,0,0,154,0,0
1474,194,227,0,0,0,0,0,0,227,0
1474,227,0,0,0,0,154,0,0,0,0
1474,227,0,0,194,0,0,0,0,0,0
1474,252,226,0,0,0,0,0,0,0,226
1474,252,0,0,272,0,0,0,0,0,0
1474,258,247,0,0,0,0,0,247,0,0
1474,261,0,0,0,0,0,0,268,0,0
1474,248,258,0,0,0,0,0,0,258,0
1474,265,0,276,0,0,0,0,0,0,0
1474,226,0,252,0,0,0,0,0,0,0
1474,268,0,0,0,0,0,0,67,0,0
1474,268,0,0,0,261,0,0,0,0,0
1474,247,0,0,0,0,0,0,0,0,217
1474,247,0,0,0,258,0,0,0,0,0
1474,276,0,0,0,0,0,0,0,0,265
1475,194,0,0,0,154,0,0,0,0,0
1475,194,0,0,227,0,0,0,0,0,0
1475,217,0,247,0,0,0,0,0,0,0
1475,252,226,0,0,0,0,0,0,0,226
1475,252,0,0,272,0,0,0,0,0,0
1475,258,247,0,0,0,0,0,247,0,0
1475,261,0,0,0,0,0,0,268,0,0
1475,248,258,0,0,0,0,0,0,258,0
1475,265,0,276,0,0,0,0,0,0,0
1475,226,0,252,0,0,0,0,0,0,0
1475,267,0,0,0,0,0,259,0,0,0
1475,268,0,0,0,0,0,0,67,0,0
1475,268,0,0,0,261,0,0,0,0,0
1475,276,0,0,0,0,0,0,0,0,265
1476,67,0,0,0,268,0,0,0,0,0
1476,154,0,0,0,194,0,0,0,0,0
1476,154,0,0,0,0,0,227,0,0,0
1476,194,154,0,0,0,0,0,154,0,0
1476,194,227,0,0,0,0,0,0,227,0
1476,217,0,247,0,0,0,0,0,0,0
1476,252,226,0,0,0,0,0,0,0,226
1476,258,247,0,0,0,0,0,247,0,0
1476,261,0,0,0,0,0,0,268,0,0
1476,248,258,0,0,0,0,0,0,258,0
1476,265,0,276,0,0,0,0,0,0,0
1476,226,0,252,0,0,0,0,0,0,0
1476,267,0,0,0,0,0,259,0,0,0
1476,268,0,0,0,0,0,0,67,0,0
1476,268,0,0,0,261,0,0,0,0,0
1476,247,0,0,0,0,0,0,0,0,217
1476,247,0,0,0,258,0,0,0,0,0
1476,276,0,0,0,0,0,0,0,0,265
1476,259,0,0,0,0,267,0,0,0,0
1477,8,0,256,0,0,0,0,0,0,0
1477,122,0,0,154,0,0,0,0,0,0
1477,122,0,0,0,227,0,0,0,0,0
1477,217,0,247,0,0,0,0,0,0,0
1477,227,0,0,0,122,0,0,0,0,0
1477,227,0,0,0,0,0,154,0,0,0
1477,227,194,0,0,0,0,0,0,194,0
1477,252,226,0,0,0,0,0,0,0,226
1477,256,8,0,0,0,0,0,0,0,8
1477,258,247,0,0,0,0,0,247,0,0
1477,261,0,0,0,0,0,0,268,0,0
1477,265,0,276,0,0,0,0,0,0,0
1477,226,0,252,0,0,0,0,0,0,0
1477,267,0,0,0,0,0,259,0,0,0
1477,268,0,0,0,0,0,0,67,0,0
1477,268,0,0,0,261,0,0,0,0,0
1477,263,0,0,0,0,0,0,276,0,0
1477,247,0,0,0,0,0,0,0,0,217
1477,247,0,0,0,258,0,0,0,0,0
1477,276,0,0,0,0,0,0,0,0,265
1477,259,0,0,0,0,267,0,0,0,0
1478,8,0,256,0,0,0,0,0,0,0
1478,154,194,0,0,0,0,0,194,0,0
1478,154,0,0,0,0,227,0,0,0,0
1478,194,154,0,0,0,0,0,154,0,0
1478,194,227,0,0,0,0,0,0,227,0
1478,217,0,247,0,0,0,0,0,0,0
1478,252,226,0,0,0,0,0,0,0,226
1478,256,8,0,0,0,0,0,0,0,8
1478,258,247,0,0,0,0,0,247,0,0
1478,261,0,0,0,0,0,0,268,0,0
1478,248,258,0,0,0,0,0,0,258,0
1478,265,0,276,0,0,0,0,0,0,0
1478,226,0,252,0,0,0,0,0,0,0
1478,267,0,0,0,0,0,259,0,0,0
1478,268,0,0,0,0,0,0,67,0,0
1478,268,0,0,0,261,0,0,0,0,0
1478,263,0,0,0,0,0,0,276,0,0
1478,247,0,0,0,0,0,0,0,0,217
1478,247,0,0,0,258,0,0,0,0,0
1478,275,0,0,0,0,0,0,0,0,277
1478,276,0,0,0,0,0,0,0,0,265
1478,259,0,0,0,0,267,0,0,0,0
1479,8,0,256,0,0,0,0,0,0,0
1479,122,154,0,0,0,0,0,0,154,0
1479,122,227,0,0,0,0,0,227,0,0
1479,194,154,0,0,0,0,0,154,0,0
1479,194,227,0,0,0,0,0,0,227,0
1479,217,0,247,0,0,0,0,0,0,0
1479,252,226,0,0,0,0,0,0,0,226
1479,256,8,0,0,0,0,0,0,0,8
1479,258,247,0,0,0,0,0,247,0,0
1479,248,258,0,0,0,0,0,0,258,0
1479,265,0,276,0,0,0,0,0,0,0
1479,226,0,252,0,0,0,0,0,0,0
1479,267,0,0,0,0,0,259,0,0,0
1479,268,0,0,0,0,0,0,67,0,0
1479,263,0,0,0,0,0,0,276,0,0
1479,276,265,0,0,0,0,0,0,0,265
1479,276,0,0,0,263,0,0,0,0,0
1479,259,0,0,0,0,267,0,0,0,0
1479,277,0,0,0,275,0,0,0,0,0
1480,67,0,0,0,0,0,0,0,0,268
1480,122,154,0,0,0,0,0,0,154,0
1480,122,227,0,0,0,0,0,227,0,0
1480,194,154,0,0,0,0,0,154,0,0
1480,194,227,0,0,0,0,0,0,227,0
1480,217,0,247,0,0,0,0,0,0,0
1480,227,122,0,0,0,0,0,122,0,0
1480,227,0,0,0,0,154,0,0,0,0
1480,227,0,0,194,0,0,0,0,0,0
1480,252,226,0,0,0,0,0,0,0,226
1480,258,247,0,0,0,0,0,247,0,0
1480,265,0,276,0,0,0,0,0,0,0
1480,267,0,0,0,0,0,259,0,0,0
1480,263,0,0,0,0,0,0,276,0,0
1480,247,0,0,0,0,0,0,0,0,217
1480,247,0,0,0,258,0,0,0,0,0
1480,275,0,277,0,0,0,0,0,0,0
1480,276,265,0,0,0,0,0,0,0,265
1480,276,0,0,0,263,0,0,0,0,0
1480,259,0,0,0,0,267,0,0,0,0
1481,154,122,0,0,0,0,0,0,122,0
1481,154,0,0,0,194,0,0,0,0,0
1481,154,0,0,0,0,0,227,0,0,0
1481,194,154,0,0,0,0,0,154,0,0
1481,194,227,0,0,0,0,0,0,227,0
1481,217,0,247,0,0,0,0,0,0,0
1481,252,226,0,0,0,0,0,0,0,226
1481,256,8,0,0,0,0,0,0,0,8
1481,258,247,0,0,0,0,0,247,0,0
1481,265,0,276,0,0,0,0,0,0,0
1481,226,0,252,0,0,0,0,0,0,0
1481,267,0,0,0,0,0,259,0,0,0
1481,268,0,0,0,0,0,0,67,0,0
1481,268,0,0,0,261,0,0,0,0,0
1481,263,0,0,0,0,0,0,276,0,0
1481,247,0,0,0,0,0,0,0,0,217
1481,247,0,0,0,258,0,0,0,0,0
1481,275,0,277,0,0,0,0,0,0,0
1481,276,265,0,0,0,0,0,0,0,265
1481,276,0,0,0,263,0,0,0,0,0
1481,259,0,0,0,0,267,0,0,0,0
1482,122,154,0,0,0,0,0,0,154,0
1482,122,227,0,0,0,0,0,227,0,0
1482,194,154,0,0,0,0,0,154,0,0
1482,194,227,0,0,0,0,0,0,227,0
1482,217,0,247,0,0,0,0,0,0,0
1482,252,226,0,0,0,0,0,0,0,226
1482,256,8,0,0,0,0,0,0,0,8
1482,258,247,0,0,0,0,0,247,0,0
1482,261,0,0,0,0,0,0,268,0,0
1482,265,0,276,0,0,0,0,0,0,0
1482,226,0,252,0,0,0,0,0,0,0
1482,267,0,0,0,0,0,259,0,0,0
1482,268,0,0,0,0,0,0,67,0,0
1482,268,0,0,0,261,0,0,0,0,0
1482,263,0,0,0,0,0,0,276,0,0
1482,247,0,0,0,0,0,0,0,0,217
1482,247,0,0,0,258,0,0,0,0,0
1482,275,0,277,0,0,0,0,0,0,0
1482,276,265,0,0,0,0,0,0,0,265
1482,276,0,0,0,263,0,0,0,0,0
1482,259,0,0,0,0,267,0,0,0,0
1483,67,0,0,0,0,0,0,268,0,0
1483,122,154,0,0,0,0,0,0,154,0
1483,122,227,0,0,0,0,0,227,0,0
1483,194,154,0,0,0,0,0,154,0,0
1483,194,227,0,0,0,0,0,0,227,0
1483,252,226,0,0,0,0,0,0,0,226
1483,258,247,0,0,0,0,0,247,0,0
1483,261,0,0,0,0,0,0,268,0,0
1483,265,0,276,0,0,0,0,0,0,0
1483,226,0,252,0,0,0,0,0,0,0
1483,267,0,0,0,0,0,259,0,0,0
1483,263,0,0,0,0,0,0,276,0,0
1483,247,0,0,0,0,0,0,0,0,217
1483,247,0,0,0,258,0,0,0,0,0
1483,275,0,277,0,0,0,0,0,0,0
1483,276,265,0,0,0,0,0,0,0,265
1483,276,0,0,0,263,0,0,0,0,0
1483,259,0,0,0,0,267,0,0,0,0
1484,67,0,0,0,0,0,0,0,0,268
1484,122,0,0,154,0,0,0,0,0,0
1484,122,0,0,0,227,0,0,0,0,0
1484,154,0,0,122,0,0,0,0,0,0
1484,154,194,0,0,0,0,0,194,0,0
1484,154,0,0,0,0,227,0,0,0,0
1484,194,154,0,0,0,0,0,154,0,0
1484,194,227,0,0,0,0,0,0,227,0
1484,217,0,247,0,0,0,0,0,0,0
1484,227,122,0,0,0,0,0,122,0,0
1484,227,0,0,0,0,154,0,0,0,0
1484,227,0,0,194,0,0,0,0,0,0
1484,252,226,0,0,0,0,0,0,0,226
1484,252,0,0,272,0,0,0,0,0,0
1484,258,247,0,0,0,0,0,247,0,0
1484,261,0,0,0,0,0,0,268,0,0
1484,265,0,276,0,0,0,0,0,0,0
1484,226,0,252,0,0,0,0,0,0,0
1484,267,0,0,0,0,0,259,0,0,0
1484,268,0,0,0,67,0,0,0,0,0
1484,268,0,0,0,0,0,0,261,0,0
1484,263,0,0,0,0,0,0,276,0,0
1484,222,279,0,0,0,0,0,0,0,279
1484,247,0,0,0,0,0,0,0,0,217
1484,247,0,0,0,258,0,0,0,0,0
1484,275,0,0,0,0,0,0,0,0,277
1484,276,265,0,0,0,0,0,0,0,265
1484,276,0,0,0,263,0,0,0,0,0
1484,259,0,0,0,0,267,0,0,0,0
1485,8,0,256,0,0,0,0,0,0,0
1485,67,0,0,0,0,0,0,0,0,268
1485,122,0,0,154,0,0,0,0,0,0
1485,122,0,0,0,227,0,0,0,0,0
1485,154,0,0,122,0,0,0,0,0,0
1485,154,194,0,0,0,0,0,194,0,0
1485,154,0,0,0,0,227,0,0,0,0
1485,217,0,247,0,0,0,0,0,0,0
1485,252,226,0,0,0,0,0,0,0,226
1485,252,0,0,272,0,0,0,0,0,0
1485,256,8,0,0,0,0,0,0,0,8
1485,261,0,0,0,0,0,0,268,0,0
1485,242,263,0,0,0,0,0,0,263,0
1485,265,0,276,0,0,0,0,0,0,0
1485,226,0,252,0,0,0,0,0,0,0
1485,267,0,0,0,0,0,259,0,0,0
1485,268,0,0,0,0,0,0,67,0,0
1485,268,0,0,0,261,0,0,0,0,0
1485,263,0,0,242,0,0,0,0,0,0
1485,263,0,0,0,0,0,0,276,0,0
1485,222,279,0,0,0,0,0,0,0,279
1485,247,0,0,0,0,0,0,0,0,217
1485,247,0,0,0,258,0,0,0,0,0
1485,275,0,277,0,0,0,0,0,0,0
1485,259,0,0,0,0,267,0,0,0,0
1485,279,0,222,0,0,0,0,0,0,0
1486,8,0,256,0,0,0,0,0,0,0
1486,67,0,0,0,0,0,0,0,0,268
1486,122,0,0,154,0,0,0,0,0,0
1486,122,0,0,0,227,0,0,0,0,0
1486,217,0,247,0,0,0,0,0,0,0
1486,252,226,0,0,0,0,0,0,0,226
1486,252,0,0,272,0,0,0,0,0,0
1486,258,247,0,0,0,0,0,247,0,0
1486,242,263,0,0,0,0,0,0,263,0
1486,265,276,0,0,0,0,0,0,0,276
1486,226,0,252,0,0,0,0,0,0,0
1486,267,0,0,0,0,0,259,0,0,0
1486,268,0,0,0,0,0,0,67,0,0
1486,268,0,0,0,261,0,0,0,0,0
1486,263,0,0,242,0,0,0,0,0,0
1486,263,0,0,0,0,0,0,276,0,0
1486,222,279,0,0,0,0,0,0,0,279
1486,247,0,0,0,0,0,0,0,0,217
1486,247,0,0,0,258,0,0,0,0,0
1486,275,0,277,0,0,0,0,0,0,0
1486,276,265,0,0,0,0,0,0,0,265
1486,276,0,0,0,263,0,0,0,0,0
1486,259,0,0,0,0,267,0,0,0,0
1486,279,0,222,0,0,0,0,0,0,0
1487,8,0,256,0,0,0,0,0,0,0
1487,67,0,0,0,0,0,0,0,0,268
1487,122,0,0,154,0,0,0,0,0,0
1487,122,0,0,0,227,0,0,0,0,0
1487,154,0,0,122,0,0,0,0,0,0
1487,154,194,0,0,0,0,0,194,0,0
1487,154,0,0,0,0,227,0,0,0,0
1487,217,0,247,0,0,0,0,0,0,0
1487,252,226,0,0,0,0,0,0,0,226
1487,252,0,0,272,0,0,0,0,0,0
1487,256,8,0,0,0,0,0,0,0,8
1487,258,247,0,0,0,0,0,247,0,0
1487,242,263,0,0,0,0,0,0,263,0
1487,265,0,276,0,0,0,0,0,0,0
1487,226,0,252,0,0,0,0,0,0,0
1487,267,0,0,0,0,0,259,0,0,0
1487,263,0,0,242,0,0,0,0,0,0
1487,263,0,0,0,0,0,0,276,0,0
1487,222,279,0,0,0,0,0,0,0,279
1487,247,0,0,0,0,0,0,0,0,217
1487,247,0,0,0,258,0,0,0,0,0
1487,275,0,277,0,0,0,0,0,0,0
1487,276,265,0,0,0,0,0,0,0,265
1487,276,0,0,0,263,0,0,0,0,0
1487,259,0,0,0,0,267,0,0,0,0
1487,279,0,222,0,0,0,0,0,0,0
1488,8,0,256,0,0,0,0,0,0,0
1488,67,0,0,0,0,0,0,0,0,268
1488,217,0,247,0,0,0,0,0,0,0
1488,252,226,0,0,0,0,0,0,0,226
1488,252,0,0,272,0,0,0,0,0,0
1488,258,247,0,0,0,0,0,247,0,0
1488,242,263,0,0,0,0,0,0,263,0
1488,265,0,276,0,0,0,0,0,0,0
1488,226,0,252,0,0,0,0,0,0,0
1488,267,0,0,0,0,0,259,0,0,0
1488,263,0,0,242,0,0,0,0,0,0
1488,263,0,0,0,0,0,0,276,0,0
1488,222,279,0,0,0,0,0,0,0,279
1488,275,0,277,0,0,0,0,0,0,0
1488,276,265,0,0,0,0,0,0,0,265
1488,259,0,0,0,0,267,0,0,0,0
1488,279,0,222,0,0,0,0,0,0,0
1489,122,154,0,0,0,0,0,0,154,0
1489,122,227,0,0,0,0,0,227,0,0
1489,154,122,0,0,0,0,0,0,122,0
1489,154,0,0,0,194,0,0,0,0,0
1489,154,0,0,0,0,0,227,0,0,0
1489,217,0,247,0,0,0,0,0,0,0
1489,252,226,0,0,0,0,0,0,0,226
1489,252,0,0,272,0,0,0,0,0,0
1489,258,247,0,0,0,0,0,247,0,0
1489,242,263,0,0,0,0,0,0,263,0
1489,265,0,276,0,0,0,0,0,0,0
1489,226,0,252,0,0,0,0,0,0,0
1489,267,0,0,0,0,0,259,0,0,0
1489,268,0,0,0,0,0,0,67,0,0
1489,268,0,0,0,261,0,0,0,0,0
1489,263,0,0,242,0,0,0,0,0,0
1489,263,0,0,0,0,0,0,276,0,0
1489,222,279,0,0,0,0,0,0,0,279
1489,247,0,0,0,0,0,0,0,0,217
1489,247,0,0,0,258,0,0,0,0,0
1489,275,0,277,0,0,0,0,0,0,0
1489,276,265,0,0,0,0,0,0,0,265
1489,276,0,0,0,263,0,0,0,0,0
1489,259,0,0,0,0,267,0,0,0,0
1489,279,0,222,0,0,0,0,0,0,0
1490,8,0,256,0,0,0,0,0,0,0
1490,122,0,0,154,0,0,0,0,0,0
1490,122,0,0,0,227,0,0,0,0,0
1490,154,122,0,0,0,0,0,0,122,0
1490,154,0,0,0,194,0,0,0,0,0
1490,154,0,0,0,0,0,227,0,0,0
1490,194,0,0,0,0,0,0,154,0,0
1490,194,227,0,0,0,0,0,0,227,0
1490,217,0,247,0,0,0,0,0,0,0
1490,252,226,0,0,0,0,0,0,0,226
1490,252,0,0,272,0,0,0,0,0,0
1490,256,8,0,0,0,0,0,0,0,8
1490,258,247,0,0,0,0,0,247,0,0
1490,242,263,0,0,0,0,0,0,263,0
1490,265,0,276,0,0,0,0,0,0,0
1490,226,0,252,0,0,0,0,0,0,0
1490,267,0,0,0,0,0,259,0,0,0
1490,268,0,0,0,0,0,0,67,0,0
1490,268,0,0,0,261,0,0,0,0,0
1490,263,0,0,0,0,0,0,276,0,0
1490,222,279,0,0,0,0,0,0,0,279
1490,247,0,0,0,0,0,0,0,0,217
1490,247,0,0,0,258,0,0,0,0,0
1490,275,0,0,0,0,0,0,0,0,277
1490,276,265,0,0,0,0,0,0,0,265
1490,276,0,0,0,263,0,0,0,0,0
1490,259,0,0,0,0,267,0,0,0,0
1490,279,0,222,0,0,0,0,0,0,0
1491,8,0,256,0,0,0,0,0,0,0
1491,67,0,0,0,0,0,0,0,0,268
1491,122,0,0,154,0,0,0,0,0,0
1491,122,0,0,0,227,0,0,0,0,0
1491,154,122,0,0,0,0,0,0,122,0
1491,154,0,0,0,194,0,0,0,0,0
1491,154,0,0,0,0,0,227,0,0,0
1491,194,0,0,0,0,0,0,154,0,0
1491,194,227,0,0,0,0,0,0,227,0
1491,217,0,247,0,0,0,0,0,0,0
1491,252,226,0,0,0,0,0,0,0,226
1491,252,0,0,272,0,0,0,0,0,0
1491,258,247,0,0,0,0,0,247,0,0
1491,261,0,0,0,0,0,0,268,0,0
1491,242,263,0,0,0,0,0,0,263,0
1491,265,0,276,0,0,0,0,0,0,0
1491,226,0,252,0,0,0,0,0,0,0
1491,267,0,0,0,0,0,259,0,0,0
1491,268,0,0,0,0,0,0,67,0,0
1491,268,0,0,0,261,0,0,0,0,0
1491,263,0,0,0,0,0,0,276,0,0
1491,222,279,0,0,0,0,0,0,0,279
1491,272,252,0,0,0,0,0,0,252,0
1491,247,0,0,0,0,0,0,0,0,217
1491,247,0,0,0,258,0,0,0,0,0
1491,276,265,0,0,0,0,0,0,0,265
1491,276,0,0,0,263,0,0,0,0,0
1491,259,0,0,0,0,267,0,0,0,0
1491,279,222,0,0,0,0,0,0,0,222
1492,8,0,256,0,0,0,0,0,0,0
1492,217,0,247,0,0,0,0,0,0,0
1492,252,226,0,0,0,0,0,0,0,226
1492,252,0,0,272,0,0,0,0,0,0
1492,258,247,0,0,0,0,0,247,0,0
1492,261,0,0,0,0,0,0,268,0,0
1492,242,263,0,0,0,0,0,0,263,0
1492,265,0,276,0,0,0,0,0,0,0
1492,226,0,252,0,0,0,0,0,0,0
1492,267,0,0,0,0,0,259,0,0,0
1492,268,0,0,0,0,0,0,67,0,0
1492,268,0,0,0,261,0,0,0,0,0
1492,263,0,0,0,0,0,0,276,0,0
1492,222,279,0,0,0,0,0,0,0,279
1492,272,252,0,0,0,0,0,0,252,0
1492,247,0,0,0,0,0,0,0,0,217
1492,247,0,0,0,258,0,0,0,0,0
1492,276,265,0,0,0,0,0,0,0,265
1492,276,0,0,0,263,0,0,0,0,0
1492,259,0,0,0,0,267,0,0,0,0
1493,67,0,0,0,268,0,0,0,0,0
1493,122,0,0,154,0,0,0,0,0,0
1493,122,0,0,0,227,0,0,0,0,0
1493,217,0,0,0,0,0,0,243,0,0
1493,217,0,247,0,0,0,0,0,0,0
1493,252,226,0,0,0,0,0,0,0,226
1493,252,0,0,272,0,0,0,0,0,0
1493,258,247,0,0,0,0,0,247,0,0
1493,261,0,0,0,0,0,0,268,0,0
1493,242,263,0,0,0,0,0,0,263,0
1493,265,0,276,0,0,0,0,0,0,0
1493,226,0,252,0,0,0,0,0,0,0
1493,267,0,0,0,0,0,259,0,0,0
1493,268,0,0,0,0,0,0,67,0,0
1493,268,0,0,0,261,0,0,0,0,0
1493,263,0,0,0,0,0,0,276,0,0
1493,222,0,279,0,0,0,0,0,0,0
1493,276,265,0,0,0,0,0,0,0,265
1493,276,0,0,0,263,0,0,0,0,0
1493,259,0,0,0,0,267,0,0,0,0
1493,277,0,0,0,275,0,0,0,0,0
1493,279,0,222,0,0,0,0,0,0,0
1494,122,0,0,154,0,0,0,0,0,0
1494,122,0,0,0,227,0,0,0,0,0
1494,217,0,0,0,0,0,0,243,0,0
1494,217,0,247,0,0,0,0,0,0,0
1494,227,122,0,0,0,0,0,122,0,0
1494,227,0,0,0,0,154,0,0,0,0
1494,227,0,0,194,0,0,0,0,0,0
1494,252,226,0,0,0,0,0,0,0,226
1494,252,0,0,272,0,0,0,0,0,0
1494,258,247,0,0,0,0,0,247,0,0
1494,261,0,0,0,0,0,0,268,0,0
1494,265,0,276,0,0,0,0,0,0,0
1494,226,0,252,0,0,0,0,0,0,0
1494,267,0,0,0,0,0,259,0,0,0
1494,268,0,0,0,0,0,0,67,0,0
1494,268,0,0,0,261,0,0,0,0,0
1494,263,0,0,242,0,0,0,0,0,0
1494,263,0,0,0,0,0,0,276,0,0
1494,222,279,0,0,0,0,0,0,0,279
1494,247,217,0,0,0,0,0,0,0,217
1494,247,0,0,0,258,0,0,0,0,0
1494,275,0,277,0,0,0,0,0,0,0
1494,276,265,0,0,0,0,0,0,0,265
1494,276,0,0,0,263,0,0,0,0,0
1494,259,0,0,0,0,267,0,0,0,0
1494,277,0,0,0,275,0,0,0,0,0
1494,279,0,222,0,0,0,0,0,0,0
1495,217,0,0,0,0,0,0,243,0,0
1495,217,0,247,0,0,0,0,0,0,0
1495,227,122,0,0,0,0,0,122,0,0
1495,227,0,0,0,0,154,0,0,0,0
1495,227,0,0,194,0,0,0,0,0,0
1495,252,226,0,0,0,0,0,0,0,226
1495,252,0,0,272,0,0,0,0,0,0
1495,258,247,0,0,0,0,0,247,0,0
1495,261,0,0,0,0,0,0,268,0,0
1495,242,263,0,0,0,0,0,0,263,0
1495,265,0,276,0,0,0,0,0,0,0
1495,226,0,252,0,0,0,0,0,0,0
1495,267,0,0,0,0,0,259,0,0,0
1495,268,0,0,0,0,0,0,67,0,0
1495,268,0,0,0,261,0,0,0,0,0
1495,263,0,0,242,0,0,0,0,0,0
1495,263,0,0,0,0,0,0,276,0,0
1495,222,279,0,0,0,0,0,0,0,279
1495,276,0,0,0,0,0,0,0,0,265
1495,276,0,0,0,263,0,0,0,0,0
1495,259,0,0,0,0,267,0,0,0,0
1495,279,0,222,0,0,0,0,0,0,0
1496,217,0,247,0,0,0,0,0,0,0
1496,252,226,0,0,0,0,0,0,0,226
1496,252,0,0,272,0,0,0,0,0,0
1496,258,0,0,0,247,0,0,0,0,0
1496,242,263,0,0,0,0,0,0,263,0
1496,265,0,276,0,0,0,0,0,0,0
1496,226,0,252,0,0,0,0,0,0,0
1496,267,0,0,0,0,0,259,0,0,0
1496,268,0,0,0,0,0,0,67,0,0
1496,268,0,0,0,261,0,0,0,0,0
1496,263,0,0,242,0,0,0,0,0,0
1496,263,0,0,0,0,0,0,276,0,0
1496,222,279,0,0,0,0,0,0,0,279
1496,247,0,0,0,0,0,0,0,0,217
1496,247,0,0,0,258,0,0,0,0,0
1496,276,0,0,0,0,0,0,0,0,265
1496,276,0,0,0,263,0,0,0,0,0
1496,259,0,0,0,0,267,0,0,0,0
1496,279,0,222,0,0,0,0,0,0,0
1497,8,0,256,0,0,0,0,0,0,0
1497,217,0,0,0,0,0,0,243,0,0
1497,217,0,247,0,0,0,0,0,0,0
1497,227,0,0,0,122,0,0,0,0,0
1497,227,0,0,0,0,0,154,0,0,0
1497,227,194,0,0,0,0,0,0,194,0
1497,252,226,0,0,0,0,0,0,0,226
1497,252,0,0,272,0,0,0,0,0,0
1497,256,8,0,0,0,0,0,0,0,8
1497,258,247,0,0,0,0,0,247,0,0
1497,242,263,0,0,0,0,0,0,263,0
1497,265,0,276,0,0,0,0,0,0,0
1497,226,0,252,0,0,0,0,0,0,0
1497,267,0,0,0,0,0,259,0,0,0
1497,268,0,0,0,0,0,0,67,0,0
1497,268,0,0,0,261,0,0,0,0,0
1497,263,0,0,242,0,0,0,0,0,0
1497,263,0,0,0,0,0,0,276,0,0
1497,247,0,0,0,0,0,0,0,0,217
1497,247,0,0,0,258,0,0,0,0,0
1497,276,0,0,0,0,0,0,0,0,265
1497,276,0,0,0,263,0,0,0,0,0
1497,259,0,0,0,0,267,0,0,0,0
1497,277,0,0,0,275,0,0,0,0,0
1497,279,0,222,0,0,0,0,0,0,0
1498,8,0,256,0,0,0,0,0,0,0
1498,122,0,0,154,0,0,0,0,0,0
1498,122,0,0,0,227,0,0,0,0,0
1498,217,0,0,0,0,0,0,243,0,0
1498,217,0,247,0,0,0,0,0,0,0
1498,252,226,0,0,0,0,0,0,0,226
1498,252,0,0,272,0,0,0,0,0,0
1498,256,8,0,0,0,0,0,0,0,8
1498,258,247,0,0,0,0,0,247,0,0
1498,242,263,0,0,0,0,0,0,263,0
1498,265,0,276,0,0,0,0,0,0,0
1498,226,0,252,0,0,0,0,0,0,0
1498,267,0,0,0,0,0,259,0,0,0
1498,268,0,0,0,0,0,0,67,0,0
1498,268,0,0,0,261,0,0,0,0,0
1498,263,0,0,242,0,0,0,0,0,0
1498,263,0,0,0,0,0,0,276,0,0
1498,222,279,0,0,0,0,0,0,0,279
1498,247,0,0,0,0,0,0,0,0,217
1498,247,0,0,0,258,0,0,0,0,0
1498,275,0,0,0,0,0,0,0,0,277
1498,276,0,0,0,0,0,0,0,0,265
1498,276,0,0,0,263,0,0,0,0,0
1498,259,0,0,0,0,267,0,0,0,0
1499,217,0,247,0,0,0,0,0,0,0
1499,252,226,0,0,0,0,0,0,0,226
1499,252,0,0,272,0,0,0,0,0,0
1499,258,0,0,0,247,0,0,0,0,0
1499,242,263,0,0,0,0,0,0,263,0
1499,265,0,276,0,0,0,0,0,0,0
1499,226,0,252,0,0,0,0,0,0,0
1499,267,0,0,0,0,259,0,0,0,0
1499,268,0,0,0,0,0,0,67,0,0
1499,268,0,0,0,261,0,0,0,0,0
1499,263,0,0,242,0,0,0,0,0,0
1499,263,0,0,0,0,0,0,276,0,0
1499,222,279,0,0,0,0,0,0,0,279
1499,275,0,277,0,0,0,0,0,0,0
1499,276,0,0,0,0,0,0,0,0,265
1499,276,0,0,0,263,0,0,0,0,0
1499,259,0,0,0,0,267,0,0,0,0
1499,279,0,222,0,0,0,0,0,0,0
1500,122,0,0,154,0,0,0,0,0,0
1500,122,0,0,0,227,0,0,0,0,0
1500,217,0,247,0,0,0,0,0,0,0
1500,252,226,0,0,0,0,0,0,0,226
1500,252,0,0,272,0,0,0,0,0,0
1500,256,8,0,0,0,0,0,0,0,8
1500,258,0,0,0,0,0,0,247,0,0
1500,242,263,0,0,0,0,0,0,263,0
1500,265,0,276,0,0,0,0,0,0,0
1500,226,0,252,0,0,0,0,0,0,0
1500,267,0,0,0,0,0,259,0,0,0
1500,268,0,0,0,0,0,0,67,0,0
1500,268,0,0,0,261,0,0,0,0,0
1500,263,0,0,242,0,0,0,0,0,0
1500,263,0,0,0,0,0,0,276,0,0
1500,222,279,0,0,0,0,0,0,0,279
1500,247,0,0,0,0,0,0,0,0,217
1500,247,0,0,0,258,0,0,0,0,0
1500,276,0,0,0,0,0,0,0,0,265
1500,276,0,0,0,263,0,0,0,0,0
1500,259,0,0,0,0,267,0,0,0,0
1500,279,0,222,0,0,0,0,0,0,0
1501,122,0,0,154,0,0,0,0,0,0
1501,122,0,0,0,227,0,0,0,0,0
1501,217,0,247,0,0,0,0,0,0,0
1501,252,226,0,0,0,0,0,0,0,226
1501,252,0,0,272,0,0,0,0,0,0
1501,258,0,0,0,0,0,0,247,0,0
